asn,asn_name,asn_org,attacks,unique_ips,max_risk_score,risk_level,risk_reasons,tor_exit_ips,spamhaus_drop_hits,spamhaus_asndrop,bph_flag,bph_label,bph_confidence
AS29447,,,1426,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS211443,SINOWORLDWIDE,SINO WORLDWIDE TRADING LIMITED,1345,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7018,,,1344,17,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS5089,NTL,AS5089-MNT,1331,15,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS18209,CABLELITE-AS-AP,IRT-CABLELITE-IN,1323,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS44244,,,1311,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS58678,INTECHONLINE-IN,INTECH ONLINE PRIVATE LIMITED - network administra,1272,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS22927,22927,Telefonica de Argentina,1236,67,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS37963,ALIBABA-CN-NET,security trouble,1215,123,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9198,,,1184,13,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS3269,ASN-IBSNAZ,Interbusiness Network Administration Staff,1177,16,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS142403,YISUCLOUDLTD-HK,IRT-YISUCLOUDLTD-HK,1161,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS22773,ASN-CXA-ALL-CCI-22773-RDC,Cox Communications Inc.,1150,10,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS401701,COGNETCLOUD-2,cognetcloud INC,1144,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS23650,CHINANET-Jiangsu-Province-IDC,China Telecom,1130,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12389,ROSTELECOM-AS,PJSC Rostelecom,1107,71,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS36114,VERSAWEB-ASN,"VegasNAP, LLC",1105,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS329184,ORG-CTML1-AFRINIC,Ivan Loginovskikh,1103,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9009,,,1101,38,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS212278,,,1095,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS137266,,,1057,51,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS23674,NAYATEL-PK,Nayatel Pvt Ltd administrator,1057,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS209588,FLYSERVERS-ASN,FLYSERVERS GLOBAL NETWORK OPERATION CENTRE,1046,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS202051,,,1044,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS30823,AUROLOGIC,aurologic GmbH,1003,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS54801,,,992,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS18206,TTSSB-MY,TM TECHNOLOGY SERVICES SDN BHD,979,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS54913,,,978,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263481,ASN263481,Nova Serv de Com Multimidia Ltda,952,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23724,,,948,33,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS60068,,,948,19,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS38244,VINAGAME-AS-VN,Vo Dai Chuyen,938,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7713,,,926,28,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS58519,,,908,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS56099,,,881,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS12586,,,870,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS8393,,,859,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS138423,CMPAKLIMITED-AS-ENTCORP,CMPak Limited,848,14,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS201579,,,831,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8151,8151,Uninet S.A. de C.V.,811,68,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS135407,TES-PL-AS-AP,Trans World Enterprise Services Private Limited,796,5,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264628,264628,"CORPORACION FIBEX TELECOM, C.A.",787,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS135918,DVS-AS-VN,IRT-VNNIC-AP,783,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS44094,,,783,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6327,SHAW,Shaw Communications,773,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS1267,ASN-WINDTRE,AS1267-MNT,770,20,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS23888,NTC-AS-AP,National Telecommunication Corporation,768,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS327724,ORG-NITA1-AFRINIC,Michael Ginyera,751,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9387,SHARPTEL-AS-AP,SHARP TELECOM (PRIVATE) LIMITED,751,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29614,ORG-GTCL1-AFRINIC,Michael Komla Nfodzo,745,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS213474,HOMELINE-AS,HOMELINEBB-MNT,730,4,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5769,,,729,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS133551,ORIGINNET-AS-AP,IRT-ORIGINNET-PK,723,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4694,,,710,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS59577,,,708,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS3816,,,705,12,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9299,,,703,15,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS133661,,,702,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS147176,NNECL-AS-AP,NZ Network Enterprise Co Ltd administrator,684,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS701,UUNET,Verizon Business,676,20,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS50923,METRO-SET-AS,METRO-SET-MNT,676,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27747,27747,Telecentro S.A.,658,47,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS139952,TRIDATA-AS-ID,IRT-TRIDATA-ID,655,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS268207,ASN268207,RVT SERVICOS DE TELECOMUNICACOES LTDA,639,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS30781,,,625,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS399629,BLNWX,BL Networks,623,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS9087,,,620,167,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12989,BlackHOST,BlackHOST-LTD,617,7,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS200912,,,615,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS34525,KOBA-AS,AS34525-MNT,613,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS37190,ORG-ATd1-AFRINIC,Atlantique Telecom (Cote d'Ivoire),604,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS142647,,,600,13,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS268624,,,593,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17465,ASIANET,IRT-ASIANET-IN,591,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS25620,25620,COTAS LTDA.,588,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16135,TURKCELL-AS,TURKCELL ILETISIM HIZMETLERI A.S.,582,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS14593,,,578,28,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS8447,A1TELEKOM-AT,AS8447-MNT,561,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS401696,COGNETCLOUD,cognetcloud INC,554,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS208843,,,546,119,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS56044,CMNET-AS-Liaoning,haijun li,543,12,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS207957,ServHost-AS,ABUSE NOC,540,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS215590,XORA-AS,DPKG-MNT,526,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS150862,MAYTINHVPSTTT-VN,To Thanh Trang,525,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS141342,FIBERISHPVTLTD-AS-AP,FIBERISH (PVT) LTD,522,11,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS26832,RICAWEBSERVICES,Rica Web Services,512,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS11664,,,510,22,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS206286,,,510,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS136180,IPIP-CN,IRT-IPIP-CN,501,18,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS63199,,,498,8,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS152699,,,497,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3208,,,497,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS21928,T-MOBILE-AS21928,"T-Mobile USA, Inc.",492,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS34665,,,491,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12479,,,489,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24835,ORG-RT2-AFRINIC,Vodafone Egypt,479,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS7602,SPT-AS-VN,IRT-VNNIC-AP,474,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS8732,,,474,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS132165,CONNECT-AS-AP,IRT-CONNECT-PK,470,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS141995,CAPL-AS-AP,Contabo Asia Private Limited,467,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS197556,,,466,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS58466,CT-Guangzhou-IDC,Chinanet Hostmaster,460,42,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS13188,TRIOLAN,CONTENT DELIVERY NETWORK LTD,452,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS133774,,,452,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS138126,IDNIC-NEWTON-AS-ID,IRT-NEWTON-ID,445,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4808,CHINA169-BJ,ChinaUnicom Hostmaster,442,20,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS400529,INFRALY-LLC,"Infraly, LLC",430,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS400992,,,425,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS20052,ARBOR,"Arbor Networks, Inc.",413,84,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS55286,SERVER-MANIA,B2 Net Solutions Inc.,398,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS215778,,,390,80,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS44546,ALFATELECOM-AS,Alfa Telecom s.r.o. NOC,387,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS154383,ZWS-AS-AP,IRT-ZWS-BD,384,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS265523,,,378,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS214664,Buduschee,admin-c,377,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135480,IDNIC-AGTI-AS-ID,AGTINET Administrator,377,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS139879,,,374,5,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134762,CHINANET-LIAONING-DALIAN-MAN,Chinanet Hostmaster,368,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS63835,,,367,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS58224,,,364,31,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS140810,MEGACORE-AS-VN,IRT-VNNIC-AP,357,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS30982,ORG-CIet1-AFRINIC,AYIKIDO NOAGBODJI,353,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39891,ALJAWWALSTC-AS,Saudi Telecom Company JSC,346,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS20001,,,344,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS4811,CHINANET-SHANGHAI-MAN,Wu Xiao Li,344,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS59362,KSNETWORK-AS-AP,IRT-KSNETWORK-BD,344,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS38283,,,336,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS8193,,,335,46,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS7488,CNSERVER-AP-AS,IRT-AP-CNSERVER,332,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS17858,,,331,14,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS29518,BREDBAND2,BB2-MNT,323,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS397651,SNEAKER-SERVER,"Sneaker Server, LLC",321,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35819,,,317,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS45903,CMCTELECOM-VN,Hoang Viet Anh,317,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS211607,RECORDEDFUTURE,lir-us-securitytrails-1-MNT,313,18,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24444,CMNET-V4shandong-AS-AP,jie huang,309,57,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS262315,ASN262315,ROALNET SOLUÇÕES WEB LTDA,304,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6848,TELENET-AS,AS6848-MNT,300,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS21668,,,297,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS48678,TR-PENTECH-AS,General Manager,297,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS141718,,,296,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27843,27843,ON EMPRESAS S.A.C.,292,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS11844,ASN11844,Empresa Catarinense de Tecnologia em Telecom. Ltda,292,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS10796,,,290,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS61254,ESTOXY-OU,ESTOXY-MNT,287,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS150884,,,284,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS396919,,,282,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS24309,CABLELITE-AS-AP,IRT-CABLELITE-IN,281,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS26599,,,276,16,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS38731,VTDC-AS-VN,Dau Khac Thanh,276,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS3132,,,276,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS212835,SHESTERNIN-AS,Shesternin Vladimir Anatolievich,273,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS153416,DTDMVNCLOUD-VN,Nguyen Thi Trang,273,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS9441,,,271,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS42337,RESPINA-AS,MNT-RSPN,269,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS266092,,,268,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7418,7418,TELEFÓNICA CHILE S.A.,267,18,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS19429,19429,ETB - Colombia,267,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS35362,,,263,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS50304,BLIX,BLIX,260,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS205463,VDSGLOBAL,ALPMEDYA-MNT,260,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS208949,hbing-as,hbing-mnt,259,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS212743,,,256,35,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS41231,,,256,22,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS134489,SBLINKNETWORK-AS-AP,IRT-SBLINKNETWORK-PK,254,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS10617,,,253,38,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS680,DFN,Christian Grimm,252,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS133954,EXORDONLINE-BD,Exord Online Ltd,252,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS197834,INTERACTIVE,MNT-UCOM,251,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS21981,,,251,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135523,MULTINET-IE-AS-AP,IP CORE,249,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS3209,VODANET,Vodafone Germany IP Core Backbone,249,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3320,,,248,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS25019,SAUDINETSTC-AS,Saudi Telecom Company JSC,244,16,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24547,CMNET-V4HEBEI-AS-AP,"China Mobile Communications Group Co., Ltd",242,32,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS209706,magoodsllc,Ammr Alharbi,240,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS201401,NewVM-AS,mnt-nl-newvm-1,238,5,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS963,N963-AS-AP,N963 PTE LTD administrator,238,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23969,,,232,27,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS18881,,,225,11,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS42237,w1n,Anastasiia,223,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS22047,22047,VTR BANDA ANCHA S.A.,222,18,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS58232,haderan,Arshia Parvane Contact Admin,220,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3356,,,217,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS26863,,,212,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6697,BELPAK-AS,AS6697-MNT,211,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS13285,,,210,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS146817,,,208,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS62468,,,206,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3352,Telefonica_de_EspaNa,Administradores Telefonica de Espana,199,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS214639,TAKEHOST-AS,Abuse-C Role,199,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS215439,PLAY2GO-NET,Abuse contact role object,196,14,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS211693,NolimitNET,Contact role,196,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265393,ASN265393,FIRENET SERVIÇOS DE TELECOMUNICAÇÕES LTDA,195,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS137587,VMOBB-AS-IN,IRT-VMOBB-IN,188,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS197540,netcup-AS,NETCUP-MNT,188,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS7979,,,188,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4847,,,186,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS50219,VT-255-50219,Valence Technology Co.,186,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS57509,LL-Investment-Ltd,CloudBS Contact role,186,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS46475,,,182,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS2860,NOS_COMUNICACOES,AS2860-MNT,179,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS1100,,,179,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS40662,,,178,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28573,ASN28573,Claro NXT Telecomunicacoes Ltda,173,32,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS48721,FLYSERVERS-ENDCLIENTS,FLYSERVERS GLOBAL NETWORK OPERATION CENTRE,172,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
